slice_count,metric,n,mean,median,q25,q75,iqr,std,ci95_low,ci95_high
4,psnr_missing_repeat_std,19,1.0189537164898195,1.000064792902278,0.9002911480544722,1.159604721968592,0.2593135739141199,0.19555487616914866,0.9246992832620944,1.1132081497175446
4,ssim_missing_repeat_mean,19,0.8432112638103334,0.839215062558651,0.8271880708634853,0.8653119206428528,0.03812384977936745,0.02296606095082144,0.83214197676008,0.8542805508605869
4,ssim_missing_repeat_std,19,0.005904518430740188,0.00575575165332372,0.004287249029031137,0.007154281958782185,0.002867032929751048,0.001834795076693482,0.005020175511603878,0.006788861349876499
8,known_fraction_repeat_mean,19,0.13625571602269224,0.13631212711334229,0.13473373651504517,0.13750651478767395,0.002772778272628784,0.0018715396227037687,0.13535366279928607,0.1371577692460984
8,known_fraction_repeat_std,19,0.0044847893985453914,0.0042748661973822984,0.0034068305528226275,0.005541986318759812,0.002135155765937185,0.0014003914422823886,0.0038098223290711775,0.005159756468019605
8,mae_all_repeat_mean,19,0.0045623809978439425,0.004885158792603761,0.0020845598628511652,0.006078742066165432,0.003994182203314267,0.002331599186822315,0.0034385861624849218,0.005686175833202963
8,mae_all_repeat_std,19,0.0005944069804414736,0.0004801641739251698,0.0003761941852002986,0.0007704696570842186,0.00039427547188392,0.00032012200851933297,0.0004401131112841935,0.0007487008495987537
8,rmse_all_repeat_mean,19,0.029724084165584492,0.031614601612091064,0.019766533747315407,0.03682829160243273,0.01706175785511732,0.009592614423564488,0.025100592011478785,0.0343475763196902
8,rmse_all_repeat_std,19,0.0035331857358439646,0.0034894799343740844,0.0025188227711006794,0.0040619487196483246,0.0015431259485476452,0.0014361155103099264,0.002841000216743305,0.004225371254944624
8,psnr_all_repeat_mean,19,31.083909473921125,30.00662589073181,28.725258469581604,34.159905672073364,5.43464720249176,3.092891500583892,29.593183488800566,32.57463545904169
8,psnr_all_repeat_std,19,1.060331941590175,1.0834798415848717,0.886772515712337,1.2790671343582456,0.39229461864590864,0.3287808494876355,0.9018646446776575,1.2187992385026927
8,ssim_all_repeat_mean,19,0.8691706096655444,0.865884393453598,0.8601924441754818,0.8855549804866314,0.025362536311149597,0.01624272575397232,0.8613418664503161,0.8769993528807727
8,ssim_all_repeat_std,19,0.003775723884832167,0.0035788097820624734,0.0032914421102474434,0.004264802350593511,0.0009733602403460672,0.0009502538031974407,0.003317716212523379,0.004233731557140955
8,mae_known_repeat_mean,19,1.919780316968798e-11,2.064212548721217e-11,1.6204388904924455e-11,2.2569067491609585e-11,6.36467858668513e-12,6.648966630230368e-12,1.5993103836390098e-11,2.2402502502985862e-11
8,mae_known_repeat_std,19,6.5007462715398005e-12,6.382250245723756e-12,4.912745910136034e-12,7.0766862598010834e-12,2.1639403496650496e-12,3.411081473415456e-12,4.856657628655376e-12,8.144834914424225e-12
8,rmse_known_repeat_mean,19,1.000000268229422e-06,1.000000281692337e-06,1.0000002319543455e-06,1.0000003243249012e-06,9.237055564881302e-14,1.0318225377545698e-13,1.0000002184971676e-06,1.0000003179616763e-06
8,rmse_known_repeat_std,19,1.0515092311839039e-13,1.0525355944225241e-13,7.285847737667333e-14,1.1913007886012977e-13,4.6271601483456445e-14,5.6818350031693886e-14,7.776535501555477e-14,1.32536491221226e-13
8,psnr_known_repeat_mean,19,119.99999969883969,120.0,120.0,120.0,0.0,7.145582668927719e-07,119.99999935443363,120.00000004324575
8,psnr_known_repeat_std,19,6.337253535568185e-07,0.0,0.0,0.0,0.0,1.2864391408534445e-06,1.368153527727074e-08,1.2537691718363663e-06
8,ssim_known_repeat_mean,19,0.8895041640651854,0.8892698660492897,0.8845755159854889,0.8959578908979893,0.011382374912500381,0.007346207775967286,0.8859634052569111,0.8930449228734597
8,ssim_known_repeat_std,19,0.0030352892366460457,0.0029202316698818576,0.0023264804348497783,0.0035152095354662118,0.0011887291006164335,0.0009734145666440514,0.002566118433687969,0.0035044600396041225
8,mae_missing_repeat_mean,19,0.005284646476196174,0.005660444556269795,0.0024091141822282225,0.007061184267513454,0.0046520700852852315,0.002707005473243922,0.003979911602675242,0.006589381349717106
8,mae_missing_repeat_std,19,0.0006862248463200597,0.0005602440266237308,0.0004336105203623694,0.0009050186035743919,0.0004714080832120225,0.00037285746670250784,0.000506513299938714,0.0008659363927014054
8,rmse_missing_repeat_mean,19,0.03198744404423786,0.0340300896205008,0.021237113163806498,0.039629600709304214,0.018392487545497715,0.01034318617416357,0.027002187886414515,0.036972700202061205
8,rmse_missing_repeat_std,19,0.0037933456333413165,0.003763718452835269,0.0026864803560456736,0.004373184229327426,0.0016867038732817528,0.001552991287122118,0.003044827793015618,0.0045418634736670155
8,psnr_missing_repeat_mean,19,30.447695719568355,29.367230892181396,28.088755011558533,33.535112380981445,5.446357369422913,3.0969225198483463,28.955026845354237,31.940364593782473
8,psnr_missing_repeat_std,19,1.0574442356150866,1.077688625007707,0.8982869015764501,1.2748746983448078,0.37658779676835774,0.3288959782215736,0.8989214484290553,1.215967022801118
8,ssim_missing_repeat_mean,19,0.8659475461432808,0.8628316596150398,0.8562805987894535,0.8839138224720955,0.027633223682641983,0.01771353955054821,0.8574098933703084,0.8744851989162533
8,ssim_missing_repeat_std,19,0.004323731046091704,0.0042912060165673045,0.0036545260691256028,0.004930563967586016,0.0012760378984604135,0.0011811350021258213,0.0037544421980115223,0.004893019894171886
16,known_fraction_repeat_mean,19,0.2503537410183957,0.2500280737876892,0.24806880950927734,0.2526369094848633,0.0045680999755859375,0.0030612833967667385,0.24887824965165464,0.25182923238513677
16,known_fraction_repeat_std,19,0.005494669182491307,0.005497300344805955,0.004487678701745011,0.00626025844141681,0.0017725797396717985,0.0015342496796605931,0.004755184507810297,0.006234153857172318
16,mae_all_repeat_mean,19,0.0023709089404483643,0.002426783787086606,0.0011597380762395915,0.0031545163656119257,0.0019947782893723343,0.0012269209340064681,0.0017795519796023275,0.002962265901294401
16,mae_all_repeat_std,19,0.00031478197953109895,0.0002622654827185381,0.00021565923356312223,0.0004327654800477638,0.00021710624648464157,0.00014318039607721643,0.0002457712376567508,0.0003837927214054471
16,rmse_all_repeat_mean,19,0.018558492853404267,0.018917833222076297,0.013675898953806609,0.02363243338186294,0.00995653442805633,0.005498036635319166,0.015908524020722035,0.021208461686086498
16,rmse_all_repeat_std,19,0.0024487603495650253,0.0022387961789884195,0.001840064444482563,0.002967566204704189,0.001127501760221626,0.0008711972016196108,0.002028856739505154,0.0028686639596248965
